continente,pais,year,mes,casos,muertes,mortalidad,num_mes,consecutivo_mes
Africa,Angola,2020,may,59,2,3,5,5
Africa,Benin,2020,may,377,2,1,5,5
Africa,Botswana,2020,may,12,0,0,5,5
Africa,Burkina Faso,2020,may,202,10,5,5,5
Africa,Burundi,2020,may,52,0,0,5,5
Africa,Cameroon,2020,may,4072,130,3,5,5
Africa,Cape Verde,2020,may,314,3,1,5,5
Africa,Central African Republic,2020,may,961,2,0,5,5
Africa,Chad,2020,may,705,60,9,5,5
Africa,Comoros,2020,may,105,2,2,5,5
Africa,Congo,2020,may,391,11,3,5,5
Africa,Cote d'Ivoire,2020,may,1558,19,1,5,5
Africa,Democratic Republic of Congo,2020,may,2498,41,2,5,5
Africa,Djibouti,2020,may,2265,22,1,5,5
Africa,Egypt,2020,may,19448,567,3,5,5
Africa,Equatorial Guinea,2020,may,991,11,1,5,5
Africa,Eritrea,2020,may,0,0,0,5,5
Africa,Eswatini,2020,may,185,1,1,5,5
Africa,Ethiopia,2020,may,1041,8,1,5,5
Africa,Gabon,2020,may,2379,14,1,5,5
Africa,Gambia,2020,may,14,0,0,5,5
Africa,Ghana,2020,may,5996,19,0,5,5
Africa,Guinea,2020,may,2211,16,1,5,5
Africa,Guinea-Bissau,2020,may,1051,7,1,5,5
Africa,Kenya,2020,may,1566,47,3,5,5
Africa,Lesotho,2020,may,2,0,0,5,5
Africa,Liberia,2020,may,139,11,8,5,5
Africa,Libya,2020,may,95,2,2,5,5
Africa,Madagascar,2020,may,650,6,1,5,5
Africa,Malawi,2020,may,247,1,0,5,5
Africa,Mali,2020,may,775,51,7,5,5
Africa,Mauritania,2020,may,522,22,4,5,5
Africa,Mauritius,2020,may,3,0,0,5,5
Africa,Morocco,2020,may,3384,35,1,5,5
Africa,Mozambique,2020,may,178,2,1,5,5
Africa,Namibia,2020,may,8,0,0,5,5
Africa,Niger,2020,may,239,32,13,5,5
Africa,Nigeria,2020,may,8230,229,3,5,5
Africa,Rwanda,2020,may,127,1,1,5,5
Africa,Sao Tome and Principe,2020,may,469,12,3,5,5
Africa,Senegal,2020,may,2712,33,1,5,5
Africa,Seychelles,2020,may,0,0,0,5,5
Africa,Sierra Leone,2020,may,737,39,5,5,5
Africa,Somalia,2020,may,1375,50,4,5,5
Africa,South Africa,2020,may,27036,580,2,5,5
Africa,South Sudan,2020,may,959,10,1,5,5
Africa,Sudan,2020,may,4425,255,6,5,5
Africa,Tanzania,2020,may,29,5,17,5,5
Africa,Togo,2020,may,326,4,1,5,5
Africa,Tunisia,2020,may,83,7,8,5,5
Africa,Uganda,2020,may,438,0,0,5,5
Africa,Zambia,2020,may,951,4,0,5,5
Africa,Zimbabwe,2020,may,144,0,0,5,5
Asia,Afghanistan,2020,may,13353,194,1,5,5
Asia,Armenia,2020,may,7216,99,1,5,5
Asia,Azerbaijan,2020,may,3690,39,1,5,5
Asia,Bahrain,2020,may,8358,11,0,5,5
Asia,Bangladesh,2020,may,39486,482,1,5,5
Asia,Bhutan,2020,may,36,0,0,5,5
Asia,Brunei,2020,may,3,1,33,5,5
Asia,Cambodia,2020,may,3,0,0,5,5
Asia,China,2020,may,642,11,2,5,5
Asia,Georgia,2020,may,244,6,2,5,5
Asia,Hong Kong,2020,may,47,0,0,5,5
Asia,India,2020,may,155746,4254,3,5,5
Asia,Indonesia,2020,may,16355,821,5,5,5
Asia,Iran,2020,may,56826,1769,3,5,5
Asia,Iraq,2020,may,4354,112,3,5,5
Asia,Israel,2020,may,1183,62,5,5,5
Asia,Japan,2020,may,2457,417,17,5,5
Asia,Jordan,2020,may,286,1,0,5,5
Asia,Kazakhstan,2020,may,7456,16,0,5,5
Asia,Kuwait,2020,may,23019,186,1,5,5
Asia,Kyrgyzstan,2020,may,1002,8,1,5,5
Asia,Laos,2020,may,0,0,0,5,5
Asia,Lebanon,2020,may,495,3,1,5,5
Asia,Macao,2020,may,0,0,0,5,5
Asia,Malaysia,2020,may,1817,12,1,5,5
Asia,Maldives,2020,may,1305,4,0,5,5
Asia,Mongolia,2020,may,141,0,0,5,5
Asia,Myanmar,2020,may,73,0,0,5,5
Asia,Nepal,2020,may,1516,8,1,5,5
Asia,North Korea,2020,may,0,0,0,5,5
Asia,Northern Cyprus,2021,may,0,0,0,5,5
Asia,Oman,2020,may,9089,38,0,5,5
Asia,Pakistan,2020,may,54346,1126,2,5,5
Asia,Palestine,2020,may,104,1,1,5,5
Asia,Philippines,2020,may,9598,389,4,5,5
Asia,Qatar,2020,may,43501,28,0,5,5
Asia,Saudi Arabia,2020,may,62508,341,1,5,5
Asia,Singapore,2020,may,18715,8,0,5,5
Asia,South Korea,2020,may,729,23,3,5,5
Asia,Sri Lanka,2020,may,970,3,0,5,5
Asia,Syria,2020,may,79,2,3,5,5
Asia,Taiwan,2020,may,13,1,8,5,5
Asia,Tajikistan,2020,may,3807,47,1,5,5
Asia,Thailand,2020,may,127,3,2,5,5
Asia,Timor,2020,may,0,0,0,5,5
Asia,Turkey,2020,may,43738,1366,3,5,5
Asia,Turkmenistan,2021,may,0,0,0,5,5
Asia,United Arab Emirates,2020,may,22076,159,1,5,5
Asia,Uzbekistan,2020,may,1584,6,0,5,5
Asia,Vietnam,2020,may,58,0,0,5,5
Asia,Yemen,2020,may,317,78,25,5,5
Europe,Albania,2020,may,364,2,1,5,5
Europe,Andorra,2020,may,19,9,47,5,5
Europe,Austria,2020,may,1208,106,9,5,5
Europe,Belarus,2020,may,28529,146,1,5,5
Europe,Belgium,2020,may,9862,1873,19,5,5
Europe,Bosnia and Herzegovina,2020,may,753,84,11,5,5
Europe,Bulgaria,2020,may,1007,74,7,5,5
Europe,Croatia,2020,may,170,34,20,5,5
Europe,Cyprus,2020,may,100,2,2,5,5
Europe,Czechia,2020,may,1586,85,5,5,5
Europe,Denmark,2020,may,2511,128,5,5,5
Europe,England,2020,may,0,0,0,5,5
Europe,Estonia,2020,may,180,16,9,5,5
Europe,Faeroe Islands,2020,may,0,0,0,5,5
Europe,Finland,2020,may,1638,49,3,5,5
Europe,France,2020,may,22550,4753,21,5,5
Europe,Germany,2020,may,22363,2212,10,5,5
Europe,Gibraltar,2020,may,27,0,0,5,5
Europe,Greece,2020,may,326,35,11,5,5
Europe,Guernsey,2021,may,0,0,0,5,5
Europe,Hungary,2020,may,1101,214,19,5,5
Europe,Iceland,2020,may,9,0,0,5,5
Europe,Ireland,2020,may,4378,422,10,5,5
Europe,Isle of Man,2020,may,21,3,14,5,5
Europe,Italy,2020,may,27534,5448,20,5,5
Europe,Jersey,2021,may,0,0,0,5,5
Europe,Kosovo,2020,may,271,8,3,5,5
Europe,Latvia,2020,may,208,9,4,5,5
Europe,Liechtenstein,2020,may,0,0,0,5,5
Europe,Lithuania,2020,may,295,22,7,5,5
Europe,Luxembourg,2020,may,234,20,9,5,5
Europe,Malta,2020,may,153,5,3,5,5
Europe,Moldova,2020,may,4354,179,4,5,5
Europe,Monaco,2020,may,4,0,0,5,5
Europe,Montenegro,2020,may,2,2,100,5,5
Europe,Netherlands,2020,may,6756,1163,17,5,5
Europe,North Macedonia,2020,may,761,56,7,5,5
Europe,Northern Ireland,2020,may,0,0,0,5,5
Europe,Norway,2020,may,702,26,4,5,5
Europe,Poland,2020,may,10909,420,4,5,5
Europe,Portugal,2020,may,7616,421,6,5,5
Europe,Romania,2020,may,7017,549,8,5,5
Europe,Russia,2020,may,299345,3620,1,5,5
Europe,San Marino,2020,may,124,1,1,5,5
Europe,Scotland,2020,may,0,0,0,5,5
Europe,Serbia,2020,may,2403,64,3,5,5
Europe,Slovakia,2020,may,125,5,4,5,5
Europe,Slovenia,2020,may,44,17,39,5,5
Europe,Spain,2020,may,26416,4502,17,5,5
Europe,Sweden,2020,may,17060,1809,11,5,5
Europe,Switzerland,2020,may,1276,131,10,5,5
Europe,Ukraine,2020,may,13266,447,3,5,5
Europe,United Kingdom,2020,may,78602,13492,17,5,5
Europe,Vatican,2020,may,1,0,0,5,5
Europe,Wales,2020,may,0,0,0,5,5
North America,Anguilla,2020,may,0,0,0,5,5
North America,Antigua and Barbuda,2020,may,2,0,0,5,5
North America,Aruba,2020,may,1,1,100,5,5
North America,Bahamas,2020,may,21,0,0,5,5
North America,Barbados,2020,may,11,0,0,5,5
North America,Belize,2020,may,0,0,0,5,5
North America,Bermuda,2020,may,26,3,12,5,5
North America,Bonaire Sint Eustatius and Saba,2020,may,1,0,0,5,5
North America,British Virgin Islands,2020,may,2,0,0,5,5
North America,Canada,2020,may,34853,3773,11,5,5
North America,Cayman Islands,2020,may,68,0,0,5,5
North America,Costa Rica,2020,may,337,4,1,5,5
North America,Cuba,2020,may,544,22,4,5,5
North America,Curacao,2020,may,3,0,0,5,5
North America,Dominica,2020,may,0,0,0,5,5
North America,Dominican Republic,2020,may,10313,201,2,5,5
North America,El Salvador,2020,may,2122,36,2,5,5
North America,Greenland,2020,may,2,0,0,5,5
North America,Grenada,2020,may,3,0,0,5,5
North America,Guatemala,2020,may,4488,92,2,5,5
North America,Haiti,2020,may,1508,29,2,5,5
North America,Honduras,2020,may,4451,141,3,5,5
North America,Jamaica,2020,may,164,1,1,5,5
North America,Mexico,2020,may,71440,8071,11,5,5
North America,Montserrat,2020,may,0,0,0,5,5
North America,Nicaragua,2020,may,872,32,4,5,5
North America,Panama,2020,may,6931,148,2,5,5
North America,Puerto Rico,2020,may,0,0,0,5,5
North America,Saint Kitts and Nevis,2020,may,0,0,0,5,5
North America,Saint Lucia,2020,may,1,0,0,5,5
North America,Saint Pierre and Miquelon,2020,may,0,0,0,5,5
North America,Saint Vincent and the Grenadines,2020,may,10,0,0,5,5
North America,Sint Maarten (Dutch part),2021,may,0,0,0,5,5
North America,Trinidad and Tobago,2020,may,1,0,0,5,5
North America,Turks and Caicos Islands,2020,may,0,0,0,5,5
North America,United States,2020,may,709872,41211,6,5,5
North America,United States Virgin Islands,2020,may,0,0,0,5,5
Oceania,Australia,2020,may,436,10,2,5,5
Oceania,Cook Islands,2021,may,1,0,0,5,5
Oceania,Fiji,2020,may,0,0,0,5,5
Oceania,French Polynesia,2020,may,2,0,0,5,5
Oceania,Guam,2020,may,0,0,0,5,5
Oceania,Kiribati,2021,may,2,0,0,5,5
Oceania,Marshall Islands,2020,may,0,0,0,5,5
Oceania,Micronesia (country),2021,may,0,0,0,5,5
Oceania,Nauru,2021,may,0,0,0,5,5
Oceania,New Caledonia,2020,may,1,0,0,5,5
Oceania,New Zealand,2020,may,26,3,12,5,5
Oceania,Northern Mariana Islands,2020,may,0,0,0,5,5
Oceania,Papua New Guinea,2020,may,0,0,0,5,5
Oceania,Tonga,2021,may,0,0,0,5,5
Oceania,Tuvalu,2021,may,0,0,0,5,5
South America,Argentina,2020,may,12423,321,3,5,5
South America,Bolivia,2020,may,8815,251,3,5,5
South America,Brazil,2020,may,428950,23361,5,5,5
South America,Chile,2020,may,105848,827,1,5,5
South America,Colombia,2020,may,22876,646,3,5,5
South America,Ecuador,2020,may,17277,2458,14,5,5
South America,Falkland Islands,2020,may,0,0,0,5,5
South America,Guyana,2020,may,71,3,4,5,5
South America,Paraguay,2020,may,720,1,0,5,5
South America,Peru,2020,may,127500,15928,12,5,5
South America,Suriname,2020,may,13,0,0,5,5
South America,Uruguay,2020,may,180,5,3,5,5
South America,Venezuela,2020,may,1177,4,0,5,5
Africa,Algeria,2020,jun,4513,259,6,6,6
Africa,Angola,2020,jun,198,9,5,6,6
Africa,Benin,2020,jun,967,18,2,6,6
Africa,Botswana,2020,jun,192,0,0,6,6
Africa,Burkina Faso,2020,jun,115,0,0,6,6
Africa,Burundi,2020,jun,107,0,0,6,6
Africa,Cameroon,2020,jun,6688,122,2,6,6
Africa,Cape Verde,2020,jun,792,11,1,6,6
Africa,Central African Republic,2020,jun,2734,45,2,6,6
Africa,Chad,2020,jun,88,9,10,6,6
Africa,Comoros,2020,jun,197,5,3,6,6
Africa,Congo,2020,jun,476,17,4,6,6
Africa,Cote d'Ivoire,2020,jun,6666,35,1,6,6
Africa,Democratic Republic of Congo,2020,jun,3969,98,2,6,6
Africa,Djibouti,2020,jun,1328,30,2,6,6
Africa,Egypt,2020,jun,43326,1994,5,6,6
Africa,Equatorial Guinea,2020,jun,695,20,3,6,6
Africa,Eritrea,2020,jun,164,0,0,6,6
Africa,Eswatini,2020,jun,527,9,2,6,6
Africa,Ethiopia,2020,jun,4674,92,2,6,6
Africa,Gabon,2020,jun,2739,25,1,6,6
Africa,Gambia,2020,jun,24,1,4,6,6
Africa,Ghana,2020,jun,9671,76,1,6,6
Africa,Guinea,2020,jun,1685,10,1,6,6
Africa,Guinea-Bissau,2020,jun,398,16,4,6,6
Africa,Kenya,2020,jun,4404,84,2,6,6
Africa,Lesotho,2020,jun,25,0,0,6,6
Africa,Liberia,2020,jun,490,9,2,6,6
Africa,Libya,2020,jun,668,19,3,6,6
Africa,Madagascar,2020,jun,1443,14,1,6,6
Africa,Malawi,2020,jun,940,10,1,6,6
Africa,Mali,2020,jun,916,39,4,6,6
Africa,Mauritania,2020,jun,3833,106,3,6,6
Africa,Mauritius,2020,jun,6,0,0,6,6
Africa,Morocco,2020,jun,4726,23,0,6,6
Africa,Mozambique,2020,jun,635,4,1,6,6
Africa,Namibia,2020,jun,181,0,0,6,6
Africa,Niger,2020,jun,117,3,3,6,6
Africa,Nigeria,2020,jun,15532,303,2,6,6
Africa,Rwanda,2020,jun,655,1,0,6,6
Africa,Sao Tome and Principe,2020,jun,231,1,0,6,6
Africa,Senegal,2020,jun,3148,70,2,6,6
Africa,Seychelles,2020,jun,70,0,0,6,6
Africa,Sierra Leone,2020,jun,601,14,2,6,6
Africa,Somalia,2020,jun,948,12,1,6,6
Africa,South Africa,2020,jun,118526,1974,2,6,6
Africa,South Sudan,2020,jun,1013,28,3,6,6
Africa,Sudan,2020,jun,4572,286,6,6,6
Africa,Tanzania,2020,jun,0,0,0,6,6
Africa,Togo,2020,jun,208,1,0,6,6
Africa,Tunisia,2020,jun,97,2,2,6,6
Africa,Uganda,2020,jun,472,0,0,6,6
Africa,Zambia,2020,jun,537,17,3,6,6
Africa,Zimbabwe,2020,jun,413,3,1,6,6
Asia,Afghanistan,2020,jun,16265,485,3,6,6
Asia,Armenia,2020,jun,16260,312,2,6,6
Asia,Azerbaijan,2020,jun,12030,150,1,6,6
Asia,Bahrain,2020,jun,15360,68,0,6,6
Asia,Bangladesh,2020,jun,98330,1197,1,6,6
Asia,Bhutan,2020,jun,34,0,0,6,6
Asia,Brunei,2020,jun,0,1,#¡DIV/0!,6,6
Asia,Cambodia,2020,jun,16,0,0,6,6
Asia,China,2020,jun,693,2,0,6,6
Asia,Georgia,2020,jun,145,3,2,6,6
Asia,Hong Kong,2020,jun,121,3,2,6,6
Asia,India,2020,jun,394872,11992,3,6,6
Asia,Indonesia,2020,jun,29912,1263,4,6,6
Asia,Iran,2020,jun,76196,3020,4,6,6
Asia,Iraq,2020,jun,42670,1738,4,6,6
Asia,Israel,2020,jun,8359,40,0,6,6
Asia,Japan,2020,jun,1864,76,4,6,6
Asia,Jordan,2020,jun,393,0,0,6,6
Asia,Kazakhstan,2020,jun,11450,147,1,6,6
Asia,Kuwait,2020,jun,19152,142,1,6,6
Asia,Kyrgyzstan,2020,jun,3758,45,1,6,6
Asia,Laos,2020,jun,0,0,0,6,6
Asia,Lebanon,2020,jun,558,7,1,6,6
Asia,Macao,2020,jun,1,0,0,6,6
Asia,Malaysia,2020,jun,820,6,1,6,6
Asia,Maldives,2020,jun,588,4,1,6,6
Asia,Mongolia,2020,jun,41,0,0,6,6
Asia,Myanmar,2020,jun,75,0,0,6,6
Asia,Nepal,2020,jun,11992,21,0,6,6
Asia,North Korea,2020,jun,0,0,0,6,6
Asia,Northern Cyprus,2021,jun,0,0,0,6,6
Asia,Oman,2020,jun,28633,127,0,6,6
Asia,Pakistan,2020,jun,141010,2852,2,6,6
Asia,Palestine,2020,jun,1980,5,0,6,6
Asia,Philippines,2020,jun,19428,309,2,6,6
Asia,Qatar,2020,jun,39178,75,0,6,6
Asia,Saudi Arabia,2020,jun,105562,1146,1,6,6
Asia,Singapore,2020,jun,9023,3,0,6,6
Asia,South Korea,2020,jun,1347,11,1,6,6
Asia,Sri Lanka,2020,jun,414,1,0,6,6
Asia,Syria,2020,jun,157,4,3,6,6
Asia,Taiwan,2020,jun,5,0,0,6,6
Asia,Tajikistan,2020,jun,2093,5,0,6,6
Asia,Thailand,2020,jun,90,1,1,6,6
Asia,Timor,2020,jun,0,0,0,6,6
Asia,Turkey,2020,jun,35964,591,2,6,6
Asia,Turkmenistan,2021,jun,0,0,0,6,6
Asia,United Arab Emirates,2020,jun,14110,51,0,6,6
Asia,Uzbekistan,2020,jun,4880,11,0,6,6
Asia,Vietnam,2020,jun,27,0,0,6,6
Asia,Yemen,2020,jun,835,232,28,6,6
Europe,Albania,2020,jun,1398,29,2,6,6
Europe,Andorra,2020,jun,91,1,1,6,6
Europe,Austria,2020,jun,1019,69,7,6,6
Europe,Belarus,2020,jun,19562,157,1,6,6
Europe,Belgium,2020,jun,3046,280,9,6,6
Europe,Bosnia and Herzegovina,2020,jun,1943,33,2,6,6
Europe,Bulgaria,2020,jun,2476,90,4,6,6
Europe,Croatia,2020,jun,531,4,1,6,6
Europe,Cyprus,2020,jun,53,2,4,6,6
Europe,Czechia,2020,jun,2686,33,1,6,6
Europe,Denmark,2020,jun,1099,31,3,6,6
Europe,England,2020,jun,0,0,0,6,6
Europe,Estonia,2020,jun,120,1,1,6,6
Europe,Faeroe Islands,2020,jun,0,0,0,6,6
Europe,Finland,2020,jun,285,4,1,6,6
Europe,France,2020,jun,17547,1041,6,6,6
Europe,Germany,2020,jun,12777,474,4,6,6
Europe,Gibraltar,2020,jun,7,0,0,6,6
Europe,Greece,2020,jun,492,17,3,6,6
Europe,Guernsey,2021,jun,0,0,0,6,6
Europe,Hungary,2020,jun,279,59,21,6,6
Europe,Iceland,2020,jun,18,0,0,6,6
Europe,Ireland,2020,jun,483,86,18,6,6
Europe,Isle of Man,2020,jun,0,0,0,6,6
Europe,Italy,2020,jun,7729,1383,18,6,6
Europe,Jersey,2021,jun,0,0,0,6,6
Europe,Kosovo,2020,jun,1729,19,1,6,6
Europe,Latvia,2020,jun,52,6,12,6,6
Europe,Liechtenstein,2020,jun,4,0,0,6,6
Europe,Lithuania,2020,jun,142,7,5,6,6
Europe,Luxembourg,2020,jun,281,0,0,6,6
Europe,Malta,2020,jun,52,0,0,6,6
Europe,Moldova,2020,jun,8362,250,3,6,6
Europe,Monaco,2020,jun,4,0,0,6,6
Europe,Montenegro,2020,jun,224,3,1,6,6
Europe,Netherlands,2020,jun,3790,157,4,6,6
Europe,North Macedonia,2020,jun,4108,169,4,6,6
Europe,Northern Ireland,2020,jun,0,0,0,6,6
Europe,Norway,2020,jun,439,14,3,6,6
Europe,Poland,2020,jun,10607,399,4,6,6
Europe,Portugal,2020,jun,9641,166,2,6,6
Europe,Romania,2020,jun,7713,385,5,6,6
Europe,Russia,2020,jun,241086,4613,2,6,6
Europe,San Marino,2020,jun,26,0,0,6,6
Europe,Scotland,2020,jun,0,0,0,6,6
Europe,Serbia,2020,jun,3152,34,1,6,6
Europe,Slovakia,2020,jun,146,0,0,6,6
Europe,Slovenia,2020,jun,127,3,2,6,6
Europe,Spain,2020,jun,9792,49,1,6,6
Europe,Sweden,2020,jun,29263,938,3,6,6
Europe,Switzerland,2020,jun,852,13,2,6,6
Europe,Ukraine,2020,jun,21582,465,2,6,6
Europe,United Kingdom,2020,jun,27565,3712,13,6,6
Europe,Vatican,2020,jun,0,0,0,6,6
Europe,Wales,2020,jun,0,0,0,6,6
North America,Anguilla,2020,jun,0,0,0,6,6
North America,Antigua and Barbuda,2020,jun,43,0,0,6,6
North America,Aruba,2020,jun,2,0,0,6,6
North America,Bahamas,2020,jun,2,0,0,6,6
North America,Barbados,2020,jun,5,0,0,6,6
North America,Belize,2020,jun,6,0,0,6,6
North America,Bermuda,2020,jun,6,0,0,6,6
North America,Bonaire Sint Eustatius and Saba,2020,jun,1,0,0,6,6
North America,British Virgin Islands,2020,jun,0,0,0,6,6
North America,Canada,2020,jun,12541,894,7,6,6
North America,Cayman Islands,2020,jun,59,0,0,6,6
North America,Costa Rica,2020,jun,2403,6,0,6,6
North America,Cuba,2020,jun,296,3,1,6,6
North America,Curacao,2020,jun,4,0,0,6,6
North America,Dominica,2020,jun,2,0,0,6,6
North America,Dominican Republic,2020,jun,15283,245,2,6,6
North America,El Salvador,2020,jun,3921,128,3,6,6
North America,Greenland,2020,jun,0,0,0,6,6
North America,Grenada,2020,jun,0,0,0,6,6
North America,Guatemala,2020,jun,13009,665,5,6,6
North America,Haiti,2020,jun,4263,69,2,6,6
North America,Honduras,2020,jun,14356,285,2,6,6
North America,Jamaica,2020,jun,116,1,1,6,6
North America,Mexico,2020,jun,135425,17839,13,6,6
North America,Montserrat,2020,jun,0,0,0,6,6
North America,Nicaragua,2020,jun,1129,39,3,6,6
North America,Panama,2020,jun,20087,295,1,6,6
North America,Puerto Rico,2020,jun,0,0,0,6,6
North America,Saint Kitts and Nevis,2020,jun,0,0,0,6,6
North America,Saint Lucia,2020,jun,1,0,0,6,6
North America,Saint Pierre and Miquelon,2020,jun,0,0,0,6,6
North America,Saint Vincent and the Grenadines,2020,jun,3,0,0,6,6
North America,Sint Maarten (Dutch part),2021,jun,0,0,0,6,6
North America,Trinidad and Tobago,2020,jun,13,0,0,6,6
North America,Turks and Caicos Islands,2020,jun,29,1,3,6,6
North America,United States,2020,jun,857783,19572,2,6,6
North America,United States Virgin Islands,2020,jun,0,0,0,6,6
Oceania,Australia,2020,jun,718,2,0,6,6
Oceania,Cook Islands,2021,jun,0,0,0,6,6
Oceania,Fiji,2020,jun,0,0,0,6,6
Oceania,French Polynesia,2020,jun,2,0,0,6,6
Oceania,Guam,2020,jun,0,0,0,6,6
Oceania,Kiribati,2021,jun,0,0,0,6,6
Oceania,Marshall Islands,2020,jun,0,0,0,6,6
Oceania,Micronesia (country),2021,jun,0,0,0,6,6
Oceania,Nauru,2021,jun,0,0,0,6,6
Oceania,New Caledonia,2020,jun,2,0,0,6,6
Oceania,New Zealand,2020,jun,24,0,0,6,6
Oceania,Niue,2021,jun,0,0,0,6,6
Oceania,Northern Mariana Islands,2020,jun,0,0,0,6,6
Oceania,Papua New Guinea,2020,jun,3,0,0,6,6
Oceania,Pitcairn,2021,jun,0,0,0,6,6
Oceania,Tokelau,2021,jun,0,0,0,6,6
Oceania,Tonga,2021,jun,0,0,0,6,6
Oceania,Tuvalu,2021,jun,0,0,0,6,6
South America,Argentina,2020,jun,47679,768,2,6,6
South America,Bolivia,2020,jun,23237,810,3,6,6
South America,Brazil,2020,jun,916328,30425,3,6,6
South America,Chile,2020,jun,155843,4634,3,6,6
South America,Colombia,2020,jun,68463,2395,3,6,6
South America,Ecuador,2020,jun,17334,1169,7,6,6
South America,Falkland Islands,2020,jun,0,0,0,6,6
South America,Guyana,2020,jun,92,0,0,6,6
South America,Paraguay,2020,jun,1235,6,0,6,6
South America,Peru,2020,jun,120737,17188,14,6,6
South America,Suriname,2020,jun,492,12,2,6,6
South America,Uruguay,2020,jun,113,5,4,6,6
South America,Venezuela,2020,jun,4322,37,1,6,6
Africa,Algeria,2020,jul,16487,298,2,7,7
Africa,Angola,2020,jul,864,39,5,7,7
Africa,Benin,2020,jul,606,15,2,7,7
Africa,Botswana,2020,jul,577,1,0,7,7
Africa,Burkina Faso,2020,jul,144,0,0,7,7
Africa,Burundi,2020,jul,217,0,0,7,7
Africa,Cameroon,2020,jul,4663,78,2,7,7
Africa,Cape Verde,2020,jul,1224,8,1,7,7
Africa,Central African Republic,2020,jul,863,12,1,7,7
Africa,Chad,2020,jul,70,1,1,7,7
Africa,Comoros,2020,jul,75,0,0,7,7
Africa,Congo,2020,jul,2113,17,1,7,7
Africa,Cote d'Ivoire,2020,jul,6548,34,1,7,7
Africa,Democratic Republic of Congo,2020,jul,2031,45,2,7,7
Africa,Djibouti,2020,jul,402,4,1,7,7
Africa,Egypt,2020,jul,25767,1852,7,7,7
Africa,Equatorial Guinea,2020,jul,2820,51,2,7,7
Africa,Eritrea,2020,jul,76,0,0,7,7
Africa,Eswatini,2020,jul,1836,30,2,7,7
Africa,Ethiopia,2020,jul,11684,171,1,7,7
Africa,Gabon,2020,jul,1958,7,0,7,7
Africa,Gambia,2020,jul,449,7,2,7,7
Africa,Ghana,2020,jul,17760,70,0,7,7
Africa,Guinea,2020,jul,1917,13,1,7,7
Africa,Guinea-Bissau,2020,jul,327,2,1,7,7
Africa,Kenya,2020,jul,14270,193,1,7,7
Africa,Lesotho,2020,jul,577,13,2,7,7
Africa,Liberia,2020,jul,411,37,9,7,7
Africa,Libya,2020,jul,2797,53,2,7,7
Africa,Madagascar,2020,jul,8654,86,1,7,7
Africa,Malawi,2020,jul,2854,100,4,7,7
Africa,Mali,2020,jul,354,8,2,7,7
Africa,Mauritania,2020,jul,1947,28,1,7,7
Africa,Mauritius,2020,jul,3,0,0,7,7
Africa,Morocco,2020,jul,11789,125,1,7,7
Africa,Mozambique,2020,jul,975,5,1,7,7
Africa,Namibia,2020,jul,1924,10,1,7,7
Africa,Niger,2020,jul,63,2,3,7,7
Africa,Nigeria,2020,jul,17457,289,2,7,7
Africa,Rwanda,2020,jul,997,3,0,7,7
Africa,Sao Tome and Principe,2020,jul,157,2,1,7,7
Africa,Senegal,2020,jul,3439,93,3,7,7
Africa,Seychelles,2020,jul,34,0,0,7,7
Africa,Sierra Leone,2020,jul,361,7,2,7,7
Africa,Somalia,2020,jul,288,3,1,7,7
Africa,South Africa,2020,jul,341974,5348,2,7,7
Africa,South Sudan,2020,jul,315,8,3,7,7
Africa,Sudan,2020,jul,2207,174,8,7,7
Africa,Tanzania,2020,jul,0,0,0,7,7
Africa,Togo,2020,jul,291,5,2,7,7
Africa,Tunisia,2020,jul,361,0,0,7,7
Africa,Uganda,2020,jul,265,3,1,7,7
Africa,Zambia,2020,jul,4369,127,3,7,7
Africa,Zimbabwe,2020,jul,2578,60,2,7,7
Asia,Afghanistan,2020,jul,5183,536,10,7,7
Asia,Armenia,2020,jul,13008,295,2,7,7
Asia,Azerbaijan,2020,jul,14354,235,2,7,7
Asia,Bahrain,2020,jul,14224,60,0,7,7
Asia,Bangladesh,2020,jul,92178,1264,1,7,7
Asia,Bhutan,2020,jul,24,0,0,7,7
Asia,Brunei,2020,jul,0,0,0,7,7
Asia,Cambodia,2020,jul,98,0,0,7,7
Asia,China,2020,jul,1122,0,0,7,7
Asia,Georgia,2020,jul,240,2,1,7,7
Asia,Hong Kong,2020,jul,2067,20,1,7,7
Asia,India,2020,jul,1110507,19111,2,7,7
Asia,Indonesia,2020,jul,51991,2255,4,7,7
Asia,Iran,2020,jul,76542,5949,8,7,7
Asia,Iraq,2020,jul,75500,2798,4,7,7
Asia,Israel,2020,jul,46296,237,1,7,7
Asia,Japan,2020,jul,17651,39,0,7,7
Asia,Jordan,2020,jul,171,2,1,7,7
Asia,Kazakhstan,2020,jul,68059,605,1,7,7
Asia,Kuwait,2020,jul,20762,93,0,7,7
Asia,Kyrgyzstan,2020,jul,30299,1317,4,7,7
Asia,Laos,2020,jul,1,0,0,7,7
Asia,Lebanon,2020,jul,2777,27,1,7,7
Asia,Macao,2020,jul,0,0,0,7,7
Asia,Malaysia,2020,jul,337,4,1,7,7
Asia,Maldives,2020,jul,1432,7,0,7,7
Asia,Mongolia,2020,jul,71,0,0,7,7
Asia,Myanmar,2020,jul,54,0,0,7,7
Asia,Nepal,2020,jul,6207,27,0,7,7
Asia,North Korea,2020,jul,0,0,0,7,7
Asia,Northern Cyprus,2021,jul,0,0,0,7,7
